"","word","word_count","word_count_norm","on_cdi"
"3657","pitter",72,9.50417134120094,0
"3658","pops",72,9.50417134120094,0
"3659","pulls",72,9.50417134120094,0
"3660","recorded",72,9.50417134120094,0
"3661","shout",72,9.50417134120094,0
"3662","skates",72,9.50417134120094,0
"3663","Spencer",72,9.50417134120094,0
"3664","Tanya",72,9.50417134120094,0
"3665","thump",72,9.50417134120094,0
"3666","tickles",72,9.50417134120094,0
"3667","training",72,9.50417134120094,0
"3668","umm",72,9.50417134120094,0
"3669","wallet",72,9.50417134120094,0
"3670","younger",72,9.50417134120094,0
"3671","Zoie",72,9.50417134120094,0
"3672","Africa",71,9.37216896146204,0
"3673","bin",71,9.37216896146204,0
"3674","Birthday_Bear",71,9.37216896146204,0
"3675","bitty",71,9.37216896146204,0
"3676","Bobo",71,9.37216896146204,0
"3677","cluck",71,9.37216896146204,0
"3678","combination",71,9.37216896146204,0
"3679","come_on",71,9.37216896146204,0
"3680","correct",71,9.37216896146204,0
"3681","cub",71,9.37216896146204,0
"3682","disappear",71,9.37216896146204,0
"3683","dropping",71,9.37216896146204,0
"3684","else's",71,9.37216896146204,0
"3685","hunt",71,9.37216896146204,0
"3686","joking",71,9.37216896146204,0
"3687","knob",71,9.37216896146204,0
"3688","Nathan",71,9.37216896146204,0
"3689","paw",71,9.37216896146204,0
"3690","plop",71,9.37216896146204,0
"3691","poison",71,9.37216896146204,0
"3692","polish",71,9.37216896146204,0
"3693","sail",71,9.37216896146204,0
"3694","Scar",71,9.37216896146204,0
"3695","sesame",71,9.37216896146204,0
"3696","ss",71,9.37216896146204,0
"3697","ut",71,9.37216896146204,0
"3698","visiting",71,9.37216896146204,0
"3699","as_well",70,9.24016658172314,0
"3700","crossing",70,9.24016658172314,0
"3701","Dick",70,9.24016658172314,0
"3702","didldow",70,9.24016658172314,0
"3703","Dorothy",70,9.24016658172314,0
"3704","duckies",70,9.24016658172314,0
"3705","envelope",70,9.24016658172314,0
"3706","friend's",70,9.24016658172314,0
"3707","Gus",70,9.24016658172314,0
"3708","hip",70,9.24016658172314,0
"3709","hotel",70,9.24016658172314,0
"3710","known",70,9.24016658172314,0
"3711","midnight",70,9.24016658172314,0
"3712","moustache",70,9.24016658172314,0
"3713","naw",70,9.24016658172314,0
"3714","neighbor",70,9.24016658172314,0
"3715","oval",70,9.24016658172314,0
"3716","Patsy's",70,9.24016658172314,0
"3717","paws",70,9.24016658172314,0
"3718","selling",70,9.24016658172314,0
"3719","shave",70,9.24016658172314,0
"3720","shoo",70,9.24016658172314,0
"3721","somehow",70,9.24016658172314,0
"3722","wand",70,9.24016658172314,0
"3723","Anna",69,9.10816420198423,0
"3724","coke",69,9.10816420198423,1
"3725","cotton",69,9.10816420198423,0
"3726","Count",69,9.10816420198423,0
"3727","cries",69,9.10816420198423,0
"3728","customer",69,9.10816420198423,0
"3729","Dingo's",69,9.10816420198423,0
"3730","head+sets",69,9.10816420198423,0
"3731","hopefully",69,9.10816420198423,0
"3732","Justin",69,9.10816420198423,0
"3733","lessons",69,9.10816420198423,0
"3734","mattress",69,9.10816420198423,0
"3735","patting",69,9.10816420198423,0
"3736","Peanuts",69,9.10816420198423,0
"3737","raise",69,9.10816420198423,0
"3738","Roo",69,9.10816420198423,0
"3739","science",69,9.10816420198423,0
"3740","tube",69,9.10816420198423,0
"3741","un",69,9.10816420198423,0
"3742","weigh",69,9.10816420198423,0
"3743","wha",69,9.10816420198423,0
"3744","wiggily",69,9.10816420198423,0
"3745","yoghurt",69,9.10816420198423,0
"3746","Beaver",68,8.97616182224533,0
"3747","bok",68,8.97616182224533,0
"3748","bounces",68,8.97616182224533,0
"3749","builder",68,8.97616182224533,0
"3750","cabbage",68,8.97616182224533,0
"3751","clunk",68,8.97616182224533,0
"3752","Cookie_monster",68,8.97616182224533,0
"3753","cuckoo",68,8.97616182224533,0
"3754","Disney",68,8.97616182224533,0
"3755","Earth",68,8.97616182224533,0
"3756","elbows",68,8.97616182224533,0
"3757","fake",68,8.97616182224533,0
"3758","hamster",68,8.97616182224533,0
"3759","jammies",68,8.97616182224533,0
"3760","jeep",68,8.97616182224533,0
"3761","Kenny",68,8.97616182224533,0
"3762","melon",68,8.97616182224533,1
"3763","neighborhood",68,8.97616182224533,0
"3764","nicer",68,8.97616182224533,0
"3765","oughta",68,8.97616182224533,0
"3766","pah",68,8.97616182224533,0
"3767","Park",68,8.97616182224533,0
"3768","phones",68,8.97616182224533,0
"3769","scratching",68,8.97616182224533,0
"3770","seek",68,8.97616182224533,0
"3771","service",68,8.97616182224533,0
"3772","Ted",68,8.97616182224533,0
"3773","tissues",68,8.97616182224533,0
"3774","weight",68,8.97616182224533,0
"3775","why's",68,8.97616182224533,0
"3776","bath+time",67,8.84415944250643,0
"3777","belly+button",67,8.84415944250643,0
"3778","bunk",67,8.84415944250643,0
"3779","dad's",67,8.84415944250643,0
"3780","dadada",67,8.84415944250643,0
"3781","dice",67,8.84415944250643,0
"3782","finds",67,8.84415944250643,0
"3783","ghosts",67,8.84415944250643,0
"3784","Heather",67,8.84415944250643,0
"3785","itch",67,8.84415944250643,0
"3786","Jenny's",67,8.84415944250643,0
"3787","Jwww's",67,8.84415944250643,0
"3788","Kevin",67,8.84415944250643,0
"3789","Lance",67,8.84415944250643,0
"3790","Lou",67,8.84415944250643,0
"3791","Mandy's",67,8.84415944250643,0
"3792","medium",67,8.84415944250643,0
"3793","outdoors",67,8.84415944250643,0
"3794","paste",67,8.84415944250643,0
"3795","Po",67,8.84415944250643,0
"3796","poo+poo",67,8.84415944250643,0
"3797","recipe",67,8.84415944250643,0
"3798","remote",67,8.84415944250643,0
"3799","Sharifa",67,8.84415944250643,0
"3800","smily",67,8.84415944250643,0
"3801","stores",67,8.84415944250643,0
"3802","striped",67,8.84415944250643,0
"3803","tops",67,8.84415944250643,0
"3804","valentines",67,8.84415944250643,0
"3805","wise",67,8.84415944250643,0
"3806","worth",67,8.84415944250643,0
"3807","agree",66,8.71215706276753,0
"3808","bumps",66,8.71215706276753,0
"3809","captain",66,8.71215706276753,0
"3810","checkers",66,8.71215706276753,0
"3811","Coke",66,8.71215706276753,0
"3812","comfy",66,8.71215706276753,0
"3813","cubes",66,8.71215706276753,0
"3814","department",66,8.71215706276753,0
"3815","dresser",66,8.71215706276753,0
"3816","form",66,8.71215706276753,0
"3817","gerbil",66,8.71215706276753,0
"3818","Jesse",66,8.71215706276753,0
"3819","joy",66,8.71215706276753,0
"3820","kaboom",66,8.71215706276753,0
"3821","milkshake",66,8.71215706276753,0
"3822","Nicholas",66,8.71215706276753,0
"3823","nursies",66,8.71215706276753,0
"3824","pine",66,8.71215706276753,0
"3825","propeller",66,8.71215706276753,0
"3826","rooms",66,8.71215706276753,0
"3827","root",66,8.71215706276753,0
"3828","safely",66,8.71215706276753,0
"3829","schools",66,8.71215706276753,0
"3830","Scottie",66,8.71215706276753,0
"3831","Sister",66,8.71215706276753,0
"3832","skate",66,8.71215706276753,1
"3833","stethoscope",66,8.71215706276753,0
"3834","throws",66,8.71215706276753,0
"3835","thursday",66,8.71215706276753,0
"3836","Vaivy",66,8.71215706276753,0
"3837","valley",66,8.71215706276753,0
"3838","what'll",66,8.71215706276753,0
"3839","wondered",66,8.71215706276753,0
"3840","astronaut",65,8.58015468302863,0
"3841","badji",65,8.58015468302863,0
"3842","chinese",65,8.58015468302863,0
"3843","crabs",65,8.58015468302863,0
"3844","cranberry",65,8.58015468302863,0
"3845","crust",65,8.58015468302863,0
"3846","D",65,8.58015468302863,0
"3847","digger",65,8.58015468302863,0
"3848","Don",65,8.58015468302863,0
"3849","dreaming",65,8.58015468302863,0
"3850","dresses",65,8.58015468302863,0
"3851","floppy",65,8.58015468302863,0
"3852","forgotten",65,8.58015468302863,0
"3853","froggy",65,8.58015468302863,0
"3854","guacamole",65,8.58015468302863,0
"3855","hopping",65,8.58015468302863,0
"3856","hunting",65,8.58015468302863,0
"3857","L",65,8.58015468302863,0
"3858","Lulu",65,8.58015468302863,0
"3859","muah",65,8.58015468302863,0
"3860","mushy",65,8.58015468302863,0
"3861","Philip",65,8.58015468302863,0
"3862","piglets",65,8.58015468302863,0
"3863","piles",65,8.58015468302863,0
"3864","Rachel's",65,8.58015468302863,0
"3865","sew",65,8.58015468302863,0
"3866","sold",65,8.58015468302863,0
"3867","spicy",65,8.58015468302863,0
"3868","system",65,8.58015468302863,0
"3869","there'll",65,8.58015468302863,0
"3870","thrown",65,8.58015468302863,0
"3871","TP",65,8.58015468302863,0
"3872","What",65,8.58015468302863,0
"3873","who'd",65,8.58015468302863,0
"3874","wont",65,8.58015468302863,0
"3875","yah",65,8.58015468302863,0
"3876","ai",64,8.44815230328972,0
"3877","avocado",64,8.44815230328972,0
"3878","Bozo",64,8.44815230328972,0
"3879","cardboard",64,8.44815230328972,0
"3880","cheat",64,8.44815230328972,0
"3881","coconut",64,8.44815230328972,0
"3882","Cricter",64,8.44815230328972,0
"3883","Dad's",64,8.44815230328972,0
"3884","David's",64,8.44815230328972,0
"3885","doodle",64,8.44815230328972,0
"3886","Ewoks",64,8.44815230328972,0
"3887","familiar",64,8.44815230328972,0
"3888","fear",64,8.44815230328972,0
"3889","gramma",64,8.44815230328972,0
"3890","grouchy",64,8.44815230328972,0
"3891","Humpty",64,8.44815230328972,0
"3892","maker",64,8.44815230328972,0
"3893","Millisandy",64,8.44815230328972,0
"3894","natural",64,8.44815230328972,0
"3895","numnum",64,8.44815230328972,0
"3896","palace",64,8.44815230328972,0
"3897","pans",64,8.44815230328972,0
"3898","Piper",64,8.44815230328972,0
"3899","realized",64,8.44815230328972,0
"3900","Red",64,8.44815230328972,0
"3901","Saasha",64,8.44815230328972,0
"3902","seatbelt",64,8.44815230328972,0
"3903","sec",64,8.44815230328972,0
"3904","setting",64,8.44815230328972,0
"3905","sewing",64,8.44815230328972,0
"3906","tin",64,8.44815230328972,0
"3907","unhuh",64,8.44815230328972,0
"3908","unicorn",64,8.44815230328972,0
"3909","wheelbarrow",64,8.44815230328972,0
"3910","baker",63,8.31614992355082,0
"3911","bangs",63,8.31614992355082,0
"3912","c_d",63,8.31614992355082,0
"3913","Cathy",63,8.31614992355082,0
"3914","Chinese",63,8.31614992355082,0
"3915","Cranky",63,8.31614992355082,0
"3916","enjoying",63,8.31614992355082,0
"3917","Eric's",63,8.31614992355082,0
"3918","forests",63,8.31614992355082,0
"3919","frisbee",63,8.31614992355082,0
"3920","grasshopper",63,8.31614992355082,0
"3921","imagination",63,8.31614992355082,0
"3922","Indians",63,8.31614992355082,0
"3923","January",63,8.31614992355082,0
"3924","juicy",63,8.31614992355082,0
"3925","law",63,8.31614992355082,0
"3926","Leslie",63,8.31614992355082,0
"3927","Massachusetts",63,8.31614992355082,0
"3928","McDonald's",63,8.31614992355082,0
"3929","musical",63,8.31614992355082,0
"3930","rude",63,8.31614992355082,0
"3931","signs",63,8.31614992355082,0
"3932","sprinkler",63,8.31614992355082,1
"3933","testing",63,8.31614992355082,0
"3934","tighten",63,8.31614992355082,0
"3935","travel",63,8.31614992355082,0
"3936","ur",63,8.31614992355082,0
"3937","vitamin",63,8.31614992355082,0
"3938","water's",63,8.31614992355082,0
"3939","waterfall",63,8.31614992355082,0
"3940","barber",62,8.18414754381192,0
"3941","Becca",62,8.18414754381192,0
"3942","beets",62,8.18414754381192,0
"3943","Belle",62,8.18414754381192,0
"3944","blame",62,8.18414754381192,0
"3945","changes",62,8.18414754381192,0
"3946","Charles",62,8.18414754381192,0
"3947","cob",62,8.18414754381192,0
"3948","dying",62,8.18414754381192,0
"3949","forehead",62,8.18414754381192,0
"3950","germs",62,8.18414754381192,0
"3951","grumpy",62,8.18414754381192,0
"3952","hahaha",62,8.18414754381192,0
"3953","hurray",62,8.18414754381192,0
"3954","indeed",62,8.18414754381192,0
"3955","jeans",62,8.18414754381192,1
"3956","Lady",62,8.18414754381192,0
"3957","largest",62,8.18414754381192,0
"3958","Max's",62,8.18414754381192,0
"3959","poster",62,8.18414754381192,0
"3960","sack",62,8.18414754381192,0
"3961","sandals",62,8.18414754381192,0
"3962","silverware",62,8.18414754381192,0
"3963","snaps",62,8.18414754381192,0
"3964","somersault",62,8.18414754381192,0
"3965","squished",62,8.18414754381192,0
"3966","strap",62,8.18414754381192,0
"3967","Willie",62,8.18414754381192,0
"3968","darn",61,8.05214516407302,0
"3969","Dave",61,8.05214516407302,0
"3970","enjoyed",61,8.05214516407302,0
"3971","everytime",61,8.05214516407302,0
"3972","flaps",61,8.05214516407302,0
"3973","groups",61,8.05214516407302,0
"3974","helpful",61,8.05214516407302,0
"3975","Joyce",61,8.05214516407302,0
"3976","lesson",61,8.05214516407302,0
"3977","Mikey",61,8.05214516407302,0
"3978","muddy",61,8.05214516407302,0
"3979","ninth",61,8.05214516407302,0
"3980","November",61,8.05214516407302,0
"3981","pets",61,8.05214516407302,0
"3982","prefer",61,8.05214516407302,0
"3983","quarters",61,8.05214516407302,0
"3984","rich",61,8.05214516407302,0
"3985","salmon",61,8.05214516407302,0
"3986","Sandra",61,8.05214516407302,0
"3987","sharks",61,8.05214516407302,0
"3988","soldiers",61,8.05214516407302,0
"3989","sprouts",61,8.05214516407302,0
"3990","squid",61,8.05214516407302,0
"3991","Timothy",61,8.05214516407302,0
"3992","Wilbur",61,8.05214516407302,0
"3993","AM",60,7.92014278433412,0
"3994","angels",60,7.92014278433412,0
"3995","asks",60,7.92014278433412,0
"3996","basically",60,7.92014278433412,0
"3997","bikes",60,7.92014278433412,0
"3998","briefcase",60,7.92014278433412,0
"3999","credit",60,7.92014278433412,0
"4000","Dyeisha",60,7.92014278433412,0
"4001","favorites",60,7.92014278433412,0
"4002","followed",60,7.92014278433412,0
"4003","G_I_Joe",60,7.92014278433412,0
"4004","hits",60,7.92014278433412,0
"4005","Hon",60,7.92014278433412,0
"4006","how're",60,7.92014278433412,0
"4007","kit",60,7.92014278433412,0
"4008","Legos",60,7.92014278433412,0
"4009","madam",60,7.92014278433412,0
"4010","magnetic",60,7.92014278433412,0
"4011","master",60,7.92014278433412,0
"4012","Miriam",60,7.92014278433412,0
"4013","North",60,7.92014278433412,0
"4014","Puddy",60,7.92014278433412,0
"4015","Sharon",60,7.92014278433412,0
"4016","states",60,7.92014278433412,0
"4017","Super_man",60,7.92014278433412,0
"4018","turkeys",60,7.92014278433412,0
"4019","worst",60,7.92014278433412,0
"4020","xylophone",60,7.92014278433412,0
"4021","alarm",59,7.78814040459521,0
"4022","August",59,7.78814040459521,0
"4023","Bax",59,7.78814040459521,0
"4024","beetle",59,7.78814040459521,0
"4025","bothered",59,7.78814040459521,0
"4026","brushed",59,7.78814040459521,0
"4027","buried",59,7.78814040459521,0
"4028","Denise",59,7.78814040459521,0
"4029","devil",59,7.78814040459521,0
"4030","ended",59,7.78814040459521,0
"4031","engineer",59,7.78814040459521,0
"4032","Farmer",59,7.78814040459521,0
"4033","Frederick",59,7.78814040459521,0
"4034","Jasmine",59,7.78814040459521,0
"4035","Jenell",59,7.78814040459521,0
"4036","ladybugs",59,7.78814040459521,0
"4037","male",59,7.78814040459521,0
"4038","microphones",59,7.78814040459521,0
"4039","nights",59,7.78814040459521,0
"4040","nowhere",59,7.78814040459521,0
"4041","panties",59,7.78814040459521,0
"4042","patch",59,7.78814040459521,0
"4043","penis",59,7.78814040459521,1
"4044","purr",59,7.78814040459521,0
"4045","rats",59,7.78814040459521,0
"4046","report",59,7.78814040459521,0
"4047","sentences",59,7.78814040459521,0
"4048","shaky",59,7.78814040459521,0
"4049","simple",59,7.78814040459521,0
"4050","sippy",59,7.78814040459521,0
"4051","smallest",59,7.78814040459521,0
"4052","Spanish",59,7.78814040459521,0
"4053","stegosaurus",59,7.78814040459521,0
"4054","sting",59,7.78814040459521,0
"4055","stocking",59,7.78814040459521,0
"4056","timer",59,7.78814040459521,0
"4057","toaster",59,7.78814040459521,0
"4058","towers",59,7.78814040459521,0
"4059","wakes",59,7.78814040459521,0
"4060","walker",59,7.78814040459521,1
"4061","watches",59,7.78814040459521,0
"4062","ax",58,7.65613802485631,0
"4063","backs",58,7.65613802485631,0
"4064","bagels",58,7.65613802485631,0
"4065","because_of",58,7.65613802485631,0
"4066","blind",58,7.65613802485631,0
"4067","Bro's",58,7.65613802485631,0
"4068","clink",58,7.65613802485631,0
"4069","connect",58,7.65613802485631,0
"4070","costs",58,7.65613802485631,0
"4071","Darth",58,7.65613802485631,0
"4072","doughnuts",58,7.65613802485631,0
"4073","driveway",58,7.65613802485631,0
"4074","harry",58,7.65613802485631,0
"4075","headed",58,7.65613802485631,0
"4076","hears",58,7.65613802485631,0
"4077","hohoho",58,7.65613802485631,0
"4078","invisible",58,7.65613802485631,0
"4079","Larry",58,7.65613802485631,0
"4080","miles",58,7.65613802485631,0
"4081","Mimi",58,7.65613802485631,0
"4082","narrow",58,7.65613802485631,0
"4083","pain",58,7.65613802485631,0
"4084","prayers",58,7.65613802485631,0
"4085","promised",58,7.65613802485631,0
"4086","raincoat",58,7.65613802485631,0
"4087","sheets",58,7.65613802485631,0
"4088","south",58,7.65613802485631,0
"4089","spent",58,7.65613802485631,0
"4090","tablecloth",58,7.65613802485631,0
"4091","trap",58,7.65613802485631,0
"4092","weak",58,7.65613802485631,0
"4093","whispered",58,7.65613802485631,0
"4094","band_aid",57,7.52413564511741,0
"4095","bits",57,7.52413564511741,0
"4096","bologna",57,7.52413564511741,0
"4097","bookcase",57,7.52413564511741,0
"4098","chili",57,7.52413564511741,0
"4099","copying",57,7.52413564511741,0
"4100","doll's",57,7.52413564511741,0
"4101","dolphin",57,7.52413564511741,0
"4102","dumptruck",57,7.52413564511741,0
"4103","engines",57,7.52413564511741,0
"4104","fiddle",57,7.52413564511741,0
"4105","Flounder",57,7.52413564511741,0
"4106","fluffy",57,7.52413564511741,0
"4107","frustrated",57,7.52413564511741,0
"4108","hoot",57,7.52413564511741,0
"4109","ignore",57,7.52413564511741,0
"4110","llama",57,7.52413564511741,0
"4111","meadow",57,7.52413564511741,0
"4112","Melissa's",57,7.52413564511741,0
"4113","must've",57,7.52413564511741,0
"4114","P",57,7.52413564511741,0
"4115","partner",57,7.52413564511741,0
"4116","pipes",57,7.52413564511741,0
"4117","puppys",57,7.52413564511741,0
"4118","rubbing",57,7.52413564511741,0
"4119","shine",57,7.52413564511741,0
"4120","stamps",57,7.52413564511741,0
"4121","sweatshirt",57,7.52413564511741,0
"4122","sweeping",57,7.52413564511741,0
"4123","teaspoon",57,7.52413564511741,0
"4124","Willy",57,7.52413564511741,0
"4125","winner",57,7.52413564511741,0
"4126","appreciate",56,7.39213326537851,0
"4127","Babar",56,7.39213326537851,0
"4128","barely",56,7.39213326537851,0
"4129","beast",56,7.39213326537851,0
"4130","berry",56,7.39213326537851,0
"4131","boiled",56,7.39213326537851,0
"4132","Care_Bear",56,7.39213326537851,0
